GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,GCSJ_MQ,HPZL,HPZL_LABEL,HPHM,BRAND
F30300108866046163,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:02:53,1702926173000,2023-12-18 19:02:53,02,小型汽车,苏C5P***,众泰
F30300108866045799,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2023-12-18 19:02:54,1702926174000,2023-12-18 19:02:54,02,小型汽车,渝AT9***,大众
F30300108866047114,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:02:56,1702926176000,2023-12-18 19:02:56,02,小型汽车,豫F5U***,江淮
F30300108866047179,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:02:56,1702926176000,2023-12-18 19:02:56,02,小型汽车,豫F5U***,江淮
F30300108866045775,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:02:56,1702926176000,2023-12-18 19:02:56,01,大型汽车,鲁Q81***,汉江
F30300108866046608,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:02:57,1702926177000,2023-12-18 19:02:57,02,小型汽车,苏CC8***,宝马
F30300108866046534,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-18 19:03:05,1702926185000,2023-12-18 19:03:05,02,小型汽车,苏C05***,华泰
F30300108866046474,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:03:05,1702926185000,2023-12-18 19:03:05,02,小型汽车,苏C01***,沃尔沃
F30300108866047842,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:03:06,1702926186000,2023-12-18 19:03:06,02,小型汽车,苏CJ0***,奥迪
F30300108866046508,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:03:07,1702926187000,2023-12-18 19:03:07,02,小型汽车,苏CC8***,未知
F30300108866046681,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:03:09,1702926189000,2023-12-18 19:03:09,02,小型汽车,苏N79***,大众
F30300108866048034,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:03:24,1702926204000,2023-12-18 19:03:24,02,小型汽车,鲁Q9M***,起亚
F30300108866048663,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:03:25,1702926205000,2023-12-18 19:03:25,02,小型汽车,苏CS6***,江淮
F30300108866048531,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-18 19:03:31,1702926211000,2023-12-18 19:03:31,02,小型汽车,豫A75***,福特
F30300108866049488,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:03:36,1702926216000,2023-12-18 19:03:36,02,小型汽车,宁CF9***,未知
F30300108866048981,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-18 19:03:37,1702926217000,2023-12-18 19:03:37,02,小型汽车,苏C9C***,未知
F30300108866049104,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:03:38,1702926218000,2023-12-18 19:03:38,01,大型汽车,鲁Q20***,一汽
F30300108866049308,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-18 19:03:41,1702926221000,2023-12-18 19:03:41,01,大型汽车,皖LE4***,未知
F30300108866049471,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:03:43,1702926223000,2023-12-18 19:03:43,01,大型汽车,鲁Q50***,一汽
F30300108866049695,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:03:45,1702926225000,2023-12-18 19:03:45,01,大型汽车,苏CJU***,夏利
F30300108866049771,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:03:48,1702926228000,2023-12-18 19:03:48,02,小型汽车,苏CT3***,日产
